1106,10,2017/01,TechCruch,Meizu is the latest Chinese smartphone firm to sign a licensing deal with Qualcomm,"Meizu is the latest Chinese smartphone firm to sign a licensing deal with QualcommJon Russell@jonrussell / 6:53 PM GMT+8•January 3, 2017comment CommentQualcomm was hit by a near $1 billion fine for violating China’s antitrust regulations in 2015. That was rock bottom — and another example of a U.S. tech firm coming unstuck in China — but the chip-maker spent 2016 steadily sewing up licensing significant agreements, the latest being a deal with Meizu announced on December 31.Meizu is one of China’s prominent phone makers — its affordable devices compete with those from Xiaomi and others. It claimed over 20 million sales in 2015 and, though it ran into some issues and made layoffs last year, it counts Alibaba among its investors.Back in June, Qualcomm filed a patent infringement suit against Meizu alleging that it had spent more than a year negotiating with the company regarding its use of certain 3G and 4G standards. Now, however, Qualcomm has granted Meizu a license over the patents in question after the duo reached an agreement. Qualcomm has, in turn, dropped its legal cases against Meizu in China, Germany, France, and the U.S..The Meizu alliance follows deals with Vivo and Oppo, the word’s fourth and fifth-largest smartphone sellers and the top two in China, as well as deals with Hisense, Yulong and Lenovo. All told, Qualcomm said it has licenses with more than 100 partners in China.Unsurprisingly, given the size of China’s mobile market, these deals are hugely important to Qualcomm. The firm said new licensing deals from China were a key driver of its impressive Q4 financial results, which saw net income rise 51 percent year-on-year to reach $1.6 billion.
  
    More TechCrunch
  
  
    
    
      
      
        Gift guide: 11 gift ideas for the friend who is on way, way too many video calls
      
    
    
    
      
      
        TikTok brings its TV app to more devices across the US and Canada
      
    
    
    
      
      
        The all-electric Fisker Ocean SUV debuts with a rotating screen from Foxconn
      
    
    
    
      
      
        Seth Rogen explains how Houseplant promotes cannabis without breaking the rules
      
    
    
  
  
closePlease login to commentLogin / Create Account"
1153,11,2021/10,axios,Economy & Business China's economic growth slows,"China's economy grew 4.9% in the third quarter of 2021 compared with a year earlier, the country's National Bureau of Statistics announced Monday.Why it matters: The gross domestic product growth in the July-September period in the world’s second-largest economy marked the ""weakest pace since the third quarter of 2020 and slowing from 7.9% in the second quarter,"" Reuters notes.""September industrial output rose 3.1% from a year earlier, missing expectations, down from August's 5.3%, and marking the slowest growth since March 2020, during the first wave of the pandemic,"" Reuters added.Driving the news: Contributing factors include computer chip shortages, power cuts at steel mills and a construction slowdown during the pandemic, as signs of stress pile up in China’s real estate development sector, per the New York Times.""Growth is under pressure from government controls aimed at making the energy-hungry economy more efficient and at reducing reliance on debt that Chinese leaders worry is dangerously high and could cause financial problems,"" according to AP.What they're saying: National Bureau of Statistics spokesperson Fu Linghui warned ""the current international environment uncertainties are mounting, and the domestic economic recovery is still unstable and uneven,"" per an NYT translation.Flashback: China ended 2020 as the only major country to see its economy grow rather than shrink during the pandemic.Chinese government officials in March set the country's annual economic growth target at over 6%."
1173,11,2021/10,Eletimes,Chip Shortage and Power Crunch hit China Auto Industry,"China’s auto sales slumped 19.6% in September from a year earlier, industry data showed on Tuesday, falling for a fifth consecutive month as a prolonged global shortage of semiconductors and a domestic power crunch disrupt production.This time of year, known as “Golden September, Silver October”, is usually a high point in sales for the auto industry, with consumers making purchases after staying away from showrooms during the stifling summer months.Sales in the world’s biggest car market totalled 2.07 million vehicles in September, data from the China Association of Automobile Manufacturers (CAAM) showed.The sales drop was due to the domestic power crunch caused partly by the shortage of coal and prolonged global chip shortage that has forced many major automakers to idle or curtail production, said Chen Shihua, a senior official at CAAM.He added that the chip supply shortage eased in China last month and that the industry body now expects the supply to improve further in the final three months this year but constraints would remain.One bright spot in the data was the strong sales of new energy vehicles (NEV), which more than doubled in September to 357,000, thanks to the government’s promotion of greener vehicles to cut pollution. These include battery-powered electric vehicles, plug-in petrol-electric hybrids and hydrogen fuel-cell vehicles.Tesla Inc, which is making Model 3 sedans and Model Y sport-utility vehicles in Shanghai, sold 56,006 China-made vehicles in September, the highest since it started production in Shanghai about two years ago, and up 27% from 44,264 in August.Chinese EV makers Nio Inc and Xpeng Inc delivered over 10,000 vehicles each last month. Volkswagen AG said it sold 10,126 ID. series EVs in China in September.Another CAAM official, Xu Haidong, said NEV sales likely to hit three million units this year, up from 1.4 million last year."
1183,11,2021/10,Eetasia,Global PC Shipments Record Sixth Consecutive Quarter of Growth,"Global PC shipments marked their sixth consecutive year-on-year (YoY) growth in the third quarter of 2021 at 84.2 million units. This came despite the ongoing component shortages and other supply constraints. However, the 9.3% YoY growth during the quarter implied decelerating PC shipment momentum after four consecutive quarters of double-digit YoY growth since Q3 2020. In addition, most OEMs and ODMs are not seeing any shrinking gap between orders (demand) and shipments (supply).In Q3 2021, the global PC supply chain remained constrained due to component shortages related to power management IC, radio frequency, audio codec and others. We believe there is no solution to this demand-supply mismatch till mid-2022. ODMs are still pulling in chips inventory to tackle any downside risks. Besides, unstable global logistics and manufacturing site shutdowns in Southeast Asia and China add more uncertainties to PC supplies.PC demand remained solid during the quarter. Commercial PC demand is gradually heating up while consumer PC momentum is decelerating. Chromebook turned out to be the biggest drag during the quarter, as both government and education orders were largely fulfilled in the first half, in addition to the increasing availability of COVID-19 vaccines and reopening of offices and schools across the world. We believe Chromebook demand will not disappear, just take a break this year."
1186,11,2021/10,Eetasia,Component Shortages Drag Down Global Smartphone Market,"Global smartphone shipments fell by 6% in the third quarter of 2021 as vendors struggled to meet demand for devices amid component shortages, according to market analyst Canalys. Samsung was the leading vendor with 23% share. Apple regained second place with 15% share, thanks to strong early demand for iPhone 13. Xiaomi took 14% share for third place, while vivo and OPPO completed the top five with 10% share each.“The chipset famine has truly arrived,” said Canalys Principal Analyst Ben Stanton. “The smartphone industry is striving to maximize production of devices as best it can. On the supply side, chipset manufacturers are increasing prices to disincentivize over-ordering, in an attempt to close the gap between demand and supply. But despite this, shortages will not ease until well into 2022. As a result of this, as well as high costs of global freight, smartphone brands have reluctantly pushed up device retail pricing.”"
1119,11,2021/10,RCR,Ericsson Q3 earnings. Strong 5G sales offset setbacks in China and from chip shortage,"Ericsson has reported third-quarter profit of $665.2 million. The company’s loss of market share in mainland China — due to tensions resulting from Sweden’s ban on Huawei equipment — and global supply chain challenges were offset by strong sales of 5G equipment in much of the world.“We continue to win footprint across our business by leveraging our competitive 5G portfolio. The 5G contracts now awarded by all three tier-1 US carriers are the largest in Ericsson’s history,” commented Börje Ekholm, president and CEO of Ericsson.He further summarized: “Through continuous measures for global supply chain resilience, we avoided customer impact during the first half of the year. However, late in Q3 we saw some impact on sales from disturbances in the supply chain, and such issues will continue to pose a risk. While we continued to gain share in a growing market, the expected sales reduction in Mainland China, lower variable sales in Managed Services and some supply chain disturbances, led to a negative organic sales development of -1%.”Ericsson, though, has secured 5G contracts from all three U.S. telecom firms — Verizon, AT&T and T-Mobile US — which has helped the company to absorb its losses in China.However, despite these successes, the company’s total revenue fell 2% to 56.3 billion crowns, missing the 58.14 billion crowns forecast by analysts. Its profits, however, generally exceeded analysts’ expectations. Ekholm reported stable network sales year-over-year, with an increase of 8% in the third quarter compared to the same period last year. He also spoke of a 1% growth in digital services sales, saying that excluding sales in Mainland China, these sales increased by 6% in the third quarter compared to the same period last year.“We are starting to see initial revenues from 5G contracts, driving growth in our Core business,” he continued. The company’s gross margin saw a minor drop, “impacted mainly by initial deployment costs in cloud native 5G Core projects,” Ekholm said, adding, “We continue to increase our R&D investments in the 5G portfolio, including Core and orchestration, further strengthening our competitive position.”Ekholm also said that due to the reduced market share in mainland China, Ericsson will “resize” its sales and delivery  delivery organization in the country, starting in the fourth quarter, which would result in restructuring charges."
1114,11,2021/10,Nikkei,'Made in China' chip drive falls far short of 70% self-sufficiency,"BEIJING -- The Chinese government's goal of meeting 70% of its semiconductor needs through domestic supply remains a long way off, private-sector research shows, with an estimated self-sufficiency rate of 16% last year despite an all-out government push to boost production."
1218,12,2021/04,Nikkei,China's Wingtech builds $2bn EV-geared plant amid chip shortage,"TOKYO/BEIJING -- Chinese electronics manufacturer Wingtech Technology will invest 12 billion yuan ($1.8 billion) to build a factory that makes semiconductors for electric vehicles in Shanghai, moving to produce a key component domestically amid a global chip supply crunch."
1220,12,2021/04,Nikkei,Taiwan's top memory chip maker Nanya plans $10bn plant,TAIPEI -- Taiwan's leading memory chipmaker Nanya Technology on Tuesday announced it will build a $10 billion chip plant intended to alleviate a severe global semiconductor shortage and capture growing demand for 5G-related components.
1225,12,2021/04,Nikkei,TSMC to invest $2.8bn in China to ramp up auto chip production,"TAIPEI -- Taiwan Semiconductor Manufacturing Co., the world's largest contract chipmaker, will invest $2.8 billion in China to ramp up the production of semiconductors used in automobiles."
1254,13,2011/02,RCR,Alcatel-Lucent and Altair Semiconductor enable TD-LTE solutions for emerging markets,"Companies to Jointly Participate in TD-LTE Field Trials in India and ChinaBARCELONA, Spain, Feb. 16, 2011 — Mobile World Congress — Altair Semiconductor, the world’s leading developer of ultra-low power, small footprint and high performance 4G LTE chipsets, today announced that their TD-LTE solution, combining Altair’s 4G LTE chipsets and Alcatel-Lucent’s (Euronext Paris and NYSE: ALU) LTE infrastructure, has successfully completed interoperability (IOT) testing and will take part in several TD-LTE field trials in India and China, scheduled to start in the coming weeks. The solution offers carriers the most mature and cost effective TD-LTE solution available in the market today.“Altair’s TD-LTE solution is a highly mature and cost optimized TDD terminal chipset platform, providing a perfect complement for our infrastructure systems and best positioning us to capitalize on the expected growth of the TD-LTE industry,” said Doug Wolff, Vice President, LTE End to End Solutions of Alcatel-Lucent. “Having successfully completed IOT testing with Altair, we are now ready to begin demonstrating the full capabilities of the market’s most advanced TD-LTE solution to customers around the world, beginning with the TD-LTE field trials in India and China.”TD-LTE, a 4G wireless standard which was designed to operate in unpaired spectrum, is emerging as the de-facto 4G standard for TDD spectrum globally. Since China Mobile’s selection of TD-LTE as its 4G upgrade path, TD-LTE has received strong support from leading carriers around the world.“TD-LTE, specifically in emerging markets, represents the highest growth potential for LTE in the coming years, and is a strategic focus area for Altair,” said Eran Eshed, Co-Founder and VP of Marketing and Business Development at Altair Semiconductor. “After more than a year of close collaboration with Alcatel-Lucent on commercializing our respective TD-LTE products, we feel confident in our ability to meet the performance and maturity expectations of our carrier customers, with a solution that also meets the aggressive price targets of carriers in these markets.”# # # About Altair SemiconductorAltair Semiconductor is the world’s leading developer of ultra-low power, small footprint and high performance 4G semiconductors. The company’s products provide device manufacturers integrating 4G LTE technology into their products with a highly power-optimized, robust and cost-effective solution. Altair’s comprehensive product portfolio includes baseband processors, multi-band RF transceivers for both FDD and TDD bands, and a range of reference hardware and product level protocol stack software. Based on a novel, proprietary Software Defined Radio (SDR) processor, codenamed “O2P™”, Altair’s products are the smallest and most highly power optimized in the industry, offering an unmatched combination of flexibility and performance. For more information, visit the company’s website at www.altair-semi.com.  Follow Altair on Twitter: @AltairSemi"
1259,13,2011/02,RCR,@ MWC. A quick look at announcements,"What’s new at Mobile World Congress 2011? Here is a quick update on what you may have missed.Telefonica introduces FRIGO Reflections at the MWC, a unique experience to share the status of running applications between different devices.Reliance Communications, telecom service provider in India, announced its plans to roll-out a Next Generation Mobile Portal (R World) to deliver mobile internet and data services using Motricity’s m-Core platform.DeviceAnywhere, provider of end-to-end mobile application testing solutions, and Sogeti High Tech, engineering and technology consulting services and a 100% subsidiary of Capgemini Group, announced a new partnership focused on developing automated mobile application testing solutions.Syniverse Technologies unveiled a new mobile video broadcast solution, Syniverse Video Broadcast Service, which will be completely interoperable across 3G and 4G devices and data networks worldwide.Altair Semiconductor, developer of ultra-low power, small footprint and high performance 4G LTE chipsets, announced that their TD-LTE solution, combining Altair’s 4G LTE chipsets and Alcatel-Lucent’s LTE infrastructure, has successfully completed interoperability (IOT) testing and will take part in several TD-LTE field trials in India and China.Pyro has choosen IBM for a green revolution in telecom deployments and will implement telecom deployments on IBM’s highly-energy efficient hardware and middleware solutions to develop cutting edge products.Want more Mobile World Congress 2011? Stay updated here."
1282,13,2011/02,RCR,Alcatel-Lucent and Sequans join forces to accelerate development of global LTE ecosystem,"Sequans | February 15, 2011 | Press Release
Companies to bring affordable TD-LTE solutions to the mass market
Barcelona, February 15, 2011 – Sequans Communications today announced they are working with Alcatel-Lucent (Euronext Paris and NYSE: ALU) to ready TD-LTE solutions in all frequency bands, to support large-scale trials and commercial deployments worldwide in 2011, including China and India. Thanks to the synergy between the two companies and advanced interoperability testing (IOT) between Sequans’ 4G/LTE chipset and Alcatel-Lucent’s LTE infrastructure, operators will benefit from new products developed by Sequans’ manufacturing partners that will support mass market deployment in 2011.
The new products include low-cost devices such as USB dongles, indoor and outdoor CPE, portable Wi-Fi routers, connected tablet and notebook computers fully interoperable with Alcatel-Lucent network equipments that will enrich the global LTE ecosystem and contribute to accelerate its development.
”As numerous LTE operators prepare to scale their networks, Sequans and Alcatel-Lucent’s TD-LTE solutions are providing an accelerated time-to-market solution in response to the dynamic demand of operators who are looking for a diverse selection of high-performance, economical devices to unlock new revenue streams and innovative 4G business models,”  said Doug Wolff, Vice President, 4G LTE Solutions at Alcatel-Lucent. “Our collaboration with Sequans supports our efforts to foster a rich and open LTE ecosystem of devices that are fully integrated with our leading end-to-end LTE solution. Our joint efforts will leverage both companies’ capabilities to address the high growth potential of TD-LTE in China and India.”
“By working with Alcatel-Lucent, we are extending our TD-LTE leadership by optimizing the performance and features of our LTE chipsets, enabling our manufacturing partners to supply a diverse set of cost-effective end-user devices, and enabling operators to launch their networks successfully in 2011,” said Georges Karam, Sequans CEO. “We are proud to partner with Alcatel-Lucent and are excited to work with them to provide solutions for both TDD and FDD network operators as they deploy.”
Sequans and Alcatel-Lucent supported China Mobile’s TD-LTE trial network at World Expo 2010 in Shanghai last year. Sequans was among the first chipset providers to support China Mobile’s TD-LTE demonstration network for the expo.
About Sequans Communications
Sequans Communications is a 4G chipmaker, supplying LTE and WiMAX chips to equipment manufacturers and mobile operators worldwide.  Founded in 2004 to address the WiMAX opportunity where it is now a global leader, Sequans expanded in early 2009 to address the LTE market.  Sequans chips are inside leading WiMAX networks worldwide and will soon be inside LTE networks. www.sequans.com."
1316,14,2021/05,electronicsweekly_googlenews,China chip industry grew 18% y-o-y in Q1,"The sales values of the IC design and manufacturing sectors were $11.2 billion and $8.4 billion respectively, and the sales value of the IC packaging and testing sector rose 7.3% to nearly $7.5 billion.China imported 155.27 billion ICs with a total import value of $93.6 billion in Q1 with imported units up 33.6% and imported units value up 29.9% y-o-y, according to the General Administration of Customs.China exported 73.7 billion IC units during the period, up 42.7% y-o-y with a total export value of $31.46 billion – up 31.7% y-o-y.China’s IC market is the world’s largest. It saw robust growth in 2020, with the market size hitting $143.4 billion in 2020 – up 9% on the $131.3 billion in 2019."
1322,14,2021/05,electronicsweekly_googlenews,"8í▒ wafer capacity to grow 17% 2020-24, says SEMI","Spending on 200mm fab equipment spending is expected to reach nearly $4 billion in 2021 after passing the $3 billion mark in 2020 and hovering between $2 billion and $3 billion from 2012 to 2019, says SEMI’s 200mm Fab Outlook Report.The spending increase reflects in part the global semiconductor industry’s push to overcome the current chip shortage with 200mm fab utilization continuing at high levels.“The 200mm Fab Outlook Report shows that, during the same period, wafer manufacturers will add 22 new 200mm fabs to help meet growing demand for 5G, automotive and Internet of Things (IoT) devices that rely on analog, power management and display driver integrated circuits (ICs), MOSFETs, microcontroller units (MCUs) and sensors,” says SEMI CEO Ajit Manocha.The SEMI 200mm Fab Outlook Report, covering the 12 years from 2013 to 2024, also reveals that foundries will account for more than 50% of fab capacity worldwide this year, followed by analogue at 17% and discrete/power at 10%.Regionally, China will lead the world in 200mm capacity with 18% share in 2021, followed by Japan and Taiwan at 16% each.Equipment investments are projected to remain above $3 billion in 2022, with the foundry sector accounting for more than half of the spending, followed by discrete/power at 21%, analogue at 15%, and MEMS and sensors at 7%. "
1326,15,2010/07,RCR,Device supply channels vital link in distribution chain,"Editor’s Note: This article is an excerpt from RCR Wireless News’ May Special Edition, “Enabling the Mobile Revolution: Mobile Chips, Devices and Accessories.” The 80-page special edition is available here"
1327,15,2010/07,RCR,A world of differences in mobile handset usage and spending Top 10 takeaways about the mobile handset market,"Editor’s Note: This article is an excerpt from RCR Wireless News’ May Special Edition, “Enabling the Mobile Revolution: Mobile Chips, Devices and Accessories.” The 80-page special edition is available here"
1325,15,2010/07,RCR,Trying to nail down the most mobile of segments. A state-of-the-industry report on devices,"Editor’s Note: This article is an excerpt from RCR Wireless News’ May Special Edition, “Enabling the Mobile Revolution: Mobile Chips, Devices and Accessories.” The 80-page special edition is available here"
1328,15,2010/07,RCR,Device supply channels vital link in distribution chain,"Editor’s Note: This article is an excerpt from RCR Wireless News’ May Special Edition, “Enabling the Mobile Revolution: Mobile Chips, Devices and Accessories.” The 80-page special edition is available here"
1395,16,2020/05,Eetasia,Foundry Partners May Face Revision in 3Q20 Activation from the US Ban on Huawei,"Regarding the impact on the wafer foundry industry from the latest specifications publicly announced by the Bureau of Industry and Security on May 15th, the latest analysis of DRAMeXchange from TrendForce has pointed out that despite the extra interpretation room for the relevant regulations, the known specifications state that additional volume of wafer orders after May 15th will require approval. In addition, the US has not ruled out the possibility in enhancing the normative intensity on Huawei or overall Chinese brands, thus the subsequent impact on wafer foundries may not be optimistic.According to the survey of TrendForce, HiSilicon occupies approximately 20% of wafer starts in TSMC, which are primarily advanced processes below (including) 16/12nm. Currently, HiSilicon’s chips used in 5G base stations and 4G smartphones are manufactured with TSMC’s 16/12nm node. However, it should be pointed out that HiSilicon has shifted a small volume of the wafer starts of Kirin 710 SoC for mid-end smartphones to the 14nm process of SMIC this year.Recommended
TSMC to Build and Operate 5nm Fab in US"
1398,16,2020/05,TechCruch,Armí»s financials and the blurring future of the semiconductor sector,"TechCrunchplus-boldArm’s financials and the blurring future of the semiconductor sectorDanny Crichton, Arman Tabatabai / 4:51 AM GMT+8•May 19, 2020cameraImage Credits: Tomohiro Ohsumi (opens in a new window) / Getty ImagesAmidst the blitz of SoftBank earnings news today comes the financials for all of SoftBank’s subsidiaries, which includes Arm Holdings, the most important chip design and research company in the world that SoftBank bought for $32 billion back in 2016. Arm produces almost all of the key designs for the chips that run today’s smartphones, including Apple’s A13 Bionic chip that powers its flagship iPhone. In all, 22.8 billion chips were shipped globally last year using Arm licenses according to SoftBank’s financials.It’s a massively important company, and its finances show a complicated picture for itself — and the semiconductor industry at large.We sat down with Arm Holding’s CEO Simon Segars last year to discuss the company’s growing appetite for ambitious research, fueled by SoftBank dollars and the bullish vision of the conglomerate’s chairman Masayoshi Son:
  
    More TechCrunch
  
  
    
    
      
      
        Latin America finds a champion in SoftBank Group International CEO Marcelo Claure
      
    
    
    
      
      
        Early Q3 indications show India's startup ecosystem is going gangbusters
      
    
    
    
      
      
        Is India's BNPL 2.0 set to disrupt B2B?
      
    
    
    
      
      
        How China's regulatory crackdown whomped Vision Fund 1's returns"
1396,16,2020/05,TechCruch,Daily Crunch. Apple Stores begin to reopen,"Daily Crunch: Apple Stores begin to reopenAnthony Ha@anthonyha / 12:17 AM GMT+8•May 19, 2020comment CommentcameraImage Credits: AppleApple outlines new safety measures as it reopens stores, Huawei responds to new U.S. chip curbs and Jack Ma departs SoftBank’s board of directors.Here’s your Daily Crunch for May 18, 2020.1. Apple begins reopening some stores with temperature checks and other safeguards in placeIn mid-March, Apple closed all of its stores outside of China “until further notice.” In a statement issued today under the title, “To our Customers,” Retail SVP Deirdre O’Brien offered insight into the company’s plans to reopen locations.Nearly 100 stores have already resumed services, according to O’Brien. Face covers will be required for both employees and customers alike. In addition, temperature checks are now conducted at the store’s entrance, coupled with posted health questions. Apple has also instituted deeper cleaning on all surfaces, including display products.2. Huawei admits uncertainty following new US chip curbsFollowing the U.S. government’s announcement that it would further thwart Huawei’s chip-making capability, the Chinese telecoms equipment giant condemned the new ruling for being “arbitrary and pernicious.” Adding to its woes, the Nikkei Asian Review reported that Taiwanese Semiconductor Manufacturing Co. has stopped taking new orders from the company. (Huawei declined to comment, while TSMC said the report was “purely market rumor.”)3. Jack Ma to resign from SoftBank Group’s board of directorsThe company did not give a reason for the resignation, but over the past year, Ma has been pulling back from business roles to focus on philanthropy. Last September, he resigned as Alibaba’s chairman, and is also expected to step down from its board at its annual general shareholder’s meeting this year.4. Oculus surpasses $100 million in Quest content salesFacebook-owned Oculus released a new sales figure as the company reaches the one-year anniversary of the release of the Quest headset. We didn’t get unit sales, but the company did share that it has sold $100 million worth of Quest content in the device’s first year — a number that indicates that although the platform is still nascent, a handful of developers are definitely making it work for them.5. 3 views on the future of work, coffee shops and neighborhoods in a post-pandemic worldDevin Coldewey talks about what’s going to change with coffee shops and co-working spaces, Alex Wilhelm discusses the future of the home office setup and Danny Crichton talks about the revitalization of urban and semi-urban neighborhoods. (Extra Crunch membership required.)6. India’s Swiggy to cut 1,100 jobs, scale down cloud kitchen operationsIn an internal email, which the Bangalore-headquartered food delivery startup published on its blog, Swiggy co-founder and chief executive Sriharsha Majety said the company’s core food business had been “severely impacted.”7. This week’s TechCrunch podcastsThe latest full episode of Equity looks at a funding round for pizza delivery company Slice and the possibility of Uber acquiring Grubhub, while the Monday news roundup takes a deeper look at the financials of the food delivery business. Meanwhile, Original Content is back on a weekly schedule, and we review the new Netflix series “Never Have I Ever.”The Daily Crunch is TechCrunch’s roundup of our biggest and most important stories. If you’d like to get this delivered to your inbox every day at around 9am Pacific, you can subscribe here.
  
    More TechCrunch
  
  
    
    
      
      
        TikTok brings its TV app to more devices across the US and Canada
      
    
    
    
      
      
        This Week in Apps: Twitter launches livestream shopping, Netflix snags new games, Tile gets acquired
      
    
    
    
      
      
        The all-electric Fisker Ocean SUV debuts with a rotating screen from Foxconn
      
    
    
    
      
      
        Is China building the metaverse?
      
    
    
  
  
closePlease login to commentLogin / Create Account"
1400,16,2020/05,TechCruch,TSMC to build a $12 billion advanced semiconductor plant in Arizona with US government support,"TSMC to build a $12 billion advanced semiconductor plant in Arizona with US government supportCatherine Shu@catherineshu / 11:22 AM GMT+8•May 15, 2020comment CommentcameraImage Credits: SOPA Images (opens in a new window) / Getty ImagesTaiwan Semiconductor Manufacturing Co., the world’s largest contract semiconductor foundry, said today that it plans to build an advanced chip foundry in Arizona with support from the state and the United States federal government.The announcement follows a Wall Street Journal report earlier this week that White House officials were in talks with TSMC and Intel to build foundries in the U.S., as part of its effort to reduce reliance on chip factories in Asia. Based in Hsinchu, Taiwan, TSMC provides chip components for many of the world’s largest semiconductor companies and its U.S. clients include Apple and Qualcomm.White House reportedly in talks with Intel, TSMC to build advanced chip foundries in the USThe plant, scheduled to start production of chips in 2024, will enable TSMC’s American customers to fabricate their semiconductor products domestically. It will use the company’s 5-nanometer technology and is expected to create 1,600 jobs and have the capacity to produce 20,000 wafers a month.The U.S.-China trade war, national security concerns, geopolitical unrest and the COVID-19 pandemic have all underscored the shortfalls of relying on foundries located abroad and international supply chains.The U.S. government has reportedly been in talks with TSMC for months, though one sticking point for the company was the high cost of building a new foundry. TSMC chairman Mark Liu told the New York Times in October that the project would require major subsidies because it is more expensive to operate a factory in the U.S. than in Taiwan.In today’s announcement, TSMC said, “U.S. adoption of forward-looking investment policies to enable a globally competitive environment for a leading edge semiconductor technology operation in the U.S. will be crucial to the success of this project.”The company expects to spend about $12 billion between 2021 and 2029 on the project, with construction slated to begin next year.TSMC already operates a foundry in Camas, Washington, and has design centers in Austin, Texas and San Jose, California.
  
    More TechCrunch
  
  
    
    
      
      
        “Electric Generation”: a podcast about the transformative power of electrification
      
    
    
    
      
      
        The 2022 Polestar 2 is more appealing, affordable and repairable
      
    
    
    
      
      
        Our favorite wireless earbuds
      
    
    
    
      
      
        6 tips for establishing your startup's global supply chain
      
    
    
  
  
closePlease login to commentLogin / Create Account"
1335,16,2020/05,electronicsweekly_googlenews,"Most Read articles ¿C Arm flagships, Bristol startup, Huawei 5G","What are the topics covered? There’s new Arm flagship processors, a look back at a Bristol startup, a wander down an analogue memory lane, chip production in China and Huawei being ousted from UK networks…5. Arm replaces CPU and GPU flagships, and more
Arm has announced flagship processors for phones: Cortex-X1 CPU, Cortex-A78 CPU, Mali-G78 GPU and Ethos-N78 neural network processor (NPU). Offered as part of Arm’s custom programme, Cortex-X1 is the most powerful Cortex processor yet, according to the company, with 30% greater peak performance over the current Cortex-A77 CPU, as well as 22% single-thread integer performance improvements over the just-announced Cortex-A78. “This short high-performance burst is best for reactivity and responsiveness when using devices, enabling the highest performance ever for smartphones and large screen devices,” said Arm.4. Secret Technology Backed With $10m [Mannerisms]
16 years ago a start-up hit the Bristol streets with a plan to have a billion in revenue by 2020-1. Electronics Weekly reported the event like this: A FABLESS semiconductor start-up has won $10m funding but the firm,which has leading industry executives behind it,is currently keeping its technology under wraps. The Bristol firm, backed by Benchmark Capital and Atlas Venture,will be setting up two engineering teams to support its technology.3. A glimpse of the world from an Analogue Integrated Circuit designer’s perspective – Part 2 [Electroramblings]
A veteran of 31 years in the Analogue Integrated Circuit industry, Ash Madni takes a personal look at how rapidly the electronics have evolved over his career, from 1985 with 3GHz Bipolar technology to 300GHz FDSOI and Covid-19…Burlington Vermont in the late 90s was my first visit to the United States. I could barely contain my excitement as we waited at the Inn at Essex Junction in Burlington for the green light to visit IBM Microelectronics. I was not disappointed on our arrival at IBM Burlington, both in terms of its imposing physical appearance and the high level of professionalism of the staff we met there. This was Silicon technology at its best.2. China falling badly short of ‘Made In China 2025’ chip target
IC Insights reckons that China may only achieve about 30% of its ‘Made in China’ target of having 70% of its domestic chip requirement supplied from domestic sources in 2025. China is going to fall a long way short of its ‘Made in China 2025’ target for domestic semiconductor production, says IC Insights. IC production in China represented 15.7% of its $125 billion IC market in 2019, up only slightly from 15.1% five years earlier in 2014. As shown in Figure 1, IC Insights forecasts that this share will increase by 5.0 percentage points to 20.7% in 2024.1. Huawei to be ousted from UK network
Plans to further reduce Huawei’s involvement in UK 5G infrastructure are being drawn up following growing anti-China sentiment in the wake of the coronavirus. BT is already committed to stripping out Huawei equipment from the core of the network by 2023. The core is where voice and data are routed to their destinations across sub-networks and servers, the non-core comprises the antennas and base stations which provide mobile devices with radio access to the core."
1491,17,2012/05,RCR,Here come the Intel smartphones,"Intel (INTC) and China’s Lenovo have launched an Android 2.3 smartphone powered by Intel’s Atom Z2460 processor, and next week a similar Intel-powered smartphone will go on sale in the UK. Lenovo’s LePhone K800 will retail for about $524 on Lenovo’s 360buy.com website. With a 4.5″ screen and high definition 1080p video, the smartphone targets gamers and entertainment enthusiasts. The launch follows last month’s debut of the XOLO X900 in India, the first smartphone with an Intel microprocessor.Meanwhile, Orange UK is set to launch Europe’s first Intel-powered smartphone on June 6. Like the LePhone K800, the Orange San Diego (previously called the Santa Clara) is an Android 2.3 phone powered by Intel’s Atom Z2460 (Medfield) processor, as well as Intel’s XMM 6260 cellular modem. The Intel modem, which the company says is the smallest HSPA+ cellular modem on the market today, supports pentaband UMTS 3G, meaning that the phone should be able to connect to networks worldwide.  The San Diego will be free for customers willing to sign a two-year contract at $24 per month (£15.50). For prepaid customers, the phone will cost about $308 (£199). Orange UK, which is part of Everything Everywhere currently has about 15 million subscribers.The Atom Z2460, a single core 1.6GHz processor, is Intel’s first foray into the smartphone processor market. The company that has dominated chip design for personal computers and servers has gotten something of a slow start in the mobile device market because its chips typically consume more power than those of competitor ARM Holdings (ARMH).
But Intel is racing to catch up, with plans to launch a dual core 32nm version of Atom later this year.Although Intel has a long history of working with Microsoft, the company has partnered with makers of Android phones for its initial launches since Android currently dominates the OS landscape. Android enthusiasts were eager to get their hands on the new devices, and Android Central posted this demo of the San Diego earlier today.Follow me on Twitter"
