0,?We've also highlighted the best cloud computing servicesVia: Wall Street Journal,
1,"The U.S., which once had a dominant head start in artificial intelligence, now has just a few years' lead on China and risks being overtaken unless government steps in, according to a new report to Congress and the White House.",
0,"Why it matters: Former Google CEO Eric Schmidt, who chaired the committee that issued the report, tells Axios that the U.S. risks dire consequences if it fails to both invest in key technologies and fully integrate AI into the military.",
0,"Driving the news: The National Security Commission on Artificial Intelligence approved its 750-page report on Monday, following a 2-year effort.",
0,"Schmidt chaired the 15-member commission, which also included Oracle's Safra Catz, Microsoft's Eric Horvitz and Amazon's Andy Jassy.On both the economic and military fronts, the biggest risk comes from China.",
-1,"China possesses the might, talent, and ambition to surpass the United States as the world＊s leader in AI in the next decade if current trends do not change,"" the report states.",
-1,"nd It's not just AI technology that the U.S. needs to maintain a lead in. The report mentions a number of key technologies, including quantum computing, robotics, 3D printing and 5G. ""We don＊t have to go to war with China,"" Schmidt said.",
-1,"""We don＊t have to have a cold war. We do need to be competitive.""",
0," On the military front, the commission offered support for AI-guided weapons, provided such weapons were ""authorized by a human commander or operator and ""properly designed and tested.""",
0,The group also acknowledged the difficulty of ensuring other countries adhere to that standard.,
0,"""I'm comfortable that our military has procedures that provide that,"" Schmidt said.",
0,"""I am not comfortable that all the other countries have the same rules.""Computer vision is one area where AI can help the military now, Schmidt said, saying it is a mistake for the U.S. to rely only on humans to examine drone and satellite footage, for example, when computers perform that task better than humans.?",
0,"Schmidt also reiterated his view that Google was wrong to withdraw from the Defense Department's Project Maven, an effort to improve its computer vision systems.",
0,".Military leaders also want AI systems that can support broader decision making, Schmidt said, but added that is probably a few years away.",
-1,"but: China already holds the lead in some areas, including some aspects of payment technology and facial recognition. ",
-1,"While mass surveillance may not be an area where the U.S. needs to be ahead of China, Schmidt said, he is concerned that China has a five-year lead in e-commerce systems and electronic payments.",
0,"I think that＊s a very big deal,"" he said.The bottom line: Schmidt said competition can be a good thing for innovation, pointing to past technology battles such as PCs vs. Macs and iOS vs. Android.",
0,"he said, is that the White House and Congress need to provide the focus and dollars to match what's coming from China.",
0,This story has been corrected to reflect that the commission approves of autonomous weapons if authorized by a human and done responsibly.,
0,Xiaomi＊s new Mi5c is the first phone to be powered by its custom chipsetJon Russell@jonrussell,
0,"CommentXiaomi may be skipping Mobile World Congress, the year＊s biggest phone show, but it is still making news this week after it unveiled its first processor and the first phone?it is powering.",
0,"The device is the Mi5c, an updated model of its 5.15-inch Mi5 that it launched at Mobile World Congress last year.",
0,".The Mi5c is powered by the?Surge S1, Xiaomi＊s first?SoC chipset and its bid to reduce its reliance on industry suppliers like Qualcomm, and also build customization and differentiation into its phones. ",
0,"That＊s important because 2016 wasn＊t a great year for the company, it stopped providing annual shipment numbers amid reports that sales had dropped below the 70 million-plus it sold in 2015.",
0," Xiaomi thinks that a new strategy, which includes designing its own silicon 〞 something only Samsung, Apple and Huawei currently do 〞 and growing its offline retail presence can turn things around.So what of the Surge S1.",
0,"Well, it＊s an octa-core 64-bit processor that Xiaomi said runs up to 2.2GHz. In terms of tangible developments that you＊ll see in phones running the chipset, Xiaomi claimed it is 40 percent more power efficient (thanks to its quad-core GPU), while call quality will be clearer. ",
0,"The chip?can?also improve photos, it added, with better low light scene shooting and increased light sensitivity.",
1,"※For Xiaomi, the move is an essential next?step in our development. ",
0,"In order to deliver on our promise to make innovation available to?everyone, we need to master the core technologies of our industry and tightly integrate the?development of our hardware with our software, helping us to make even better smartphones?that will consistently surprise the industry and delight consumers,§ Xiaomi CEO Lei Jun said in a statement.",
0,"Xiaomi added that?the process to create the chipset has taken 28 months, starting October 2014. ",
0,It put forward some benchmarking data for those who are into the details:Benchmarks? You be the judge. ,
0,"Chipsets are all well and good but phones are what people buy and use.The Mi5c will sell for 1,499 RMB ($220) in China which makes it a budget Mi5.",
0,"The device includes a fingerprint sensor on the front, a downgraded 12-megapixel rear camera,?3GB RAM and 65GB of storage.",
1,"Xiaomi said?that using the Surge S1 gives the device those aforementioned camera, power and performance benefits.View 12 PhotosXiaomi is only the fourth phone-maker to design its own processor, but the launch device is underwhelming.",
0,"There＊s plenty of speculation around the Mi6 while Xiaomi wowed the industry with the impressively designed?Mi Max, yet here it is trotting out a budget version of last year＊s flagship phone.",
0,"That may be disappointing to some onlookers, but it is not uncommon for phone-maker to introduce custom silicon to non-flagship phones first, giving themselves an opportunity to tinker and iterate before loading it into their halo device for the year. ",
-1,A Xiaomi rep decline to comment when we asked if the Surge S1 would power the upcoming Mi6 so you＊ll have to wait and see on that.,
0,"Hailing software as the ※foundation of digital economic development,§ China＊s Ministry of Industry and Information Technology (MIIT) has reportedly called for pushing the growth of homegrown open source software.",
0,"Hailing software as the ※foundation of digital economic development,§ China＊s Ministry of Industry and Information Technology (MIIT) has reportedly called for pushing the growth of homegrown open source software.",
0,The Register gleaned these details from a machine-translated version of MIIT＊s 14th Five-Year Plan for the Development of Software and Information Technology Services.,
-1,"The plan argues that despite the strides made by China's software industry thanks to the 13th five-year plan, China's software industry is still underperforming internationally.",
0,"pen Source FTWIn order to help improve the ※international competitiveness§ of the country as far as software is concernd, MIIT suggests facilitating deeper international exchange programs and open cooperation schemes, which it argues will help the country match up to its global peers.",
-1,"The plan argues that despite the strides made by China's software industry thanks to the 13th five-year plan, China's software industry is still underperforming internationally.",
-1,"According to The Register, MIIT cites a lack of open source foundations, insufficient control of the underlying technology, a weak open source culture, and inadequate policy support as impediments that have constrained China's leadership in the open source ecosystem.",
0,MIIT offloads some of the blame for its lack of software leadership to a weak software supply chain which doesn＊t look at software and intellectual property with the respect it commends globally.,
0,"One project that does find mention in the document is Huawei＊s Euler OS, which the company has recently donated to the Open Atom Open Source Foundation, which The Register says works on open source hardware, silicon, and content.",
0,Interested in learning Linux? Take the best Linux distros for a spin on one of these best Linux laptops,
0,How 5G will transform the way we learn new skills   ,
1,The global race to own 5G technology is on 〞 and China is winning.  ,
0,"That's according to a report released Monday by CTIA, a trade association for the US wireless industry.   ",
1,"he study, which was conducted by telecom research firms Analysys Mason and Recon Analytics, found that China is most prepared to launch the next generation of super-fast wireless technology. ",
0,"South Korea is second, while the United States ranks third.   ",
0,"Around the world, mobile carriers are sprinting to adopt 5G networks, which will ultimately be used to power self-driving cars, virtual reality and smart cities. ",
0, Whichever country gets 5G networks up and running first will have a huge global investment and hiring advantage.   ,
-1,": What is 5G?   But right now, there's fear that the United States lags behind. ",
0,"   ""China holds a narrow lead in the race to 5G thanks to a combination of industry momentum and government support,"" the CTIA report said. ",
0, There are a few things that need to happen to make a broad commercial rollout of 5G a reality. ,
0,"The CTIA analysis notes that Beijing plans to deploy 5G on a large commercial scale by 2020, and China's top carriers have all pledged to meet this timeline. ",
0,The Chinese government has also already distributed a good portion of the necessary radio frequencies. ,
1,"  ""China benefits from extensive coordination between government and industry when it comes to telecom,"" said Dan Hays, a consultant at PricewaterhouseCoopers who specializes in telecom issues.",
-1,"South Korea, meanwhile, gained a lot of momentum due to this year's Winter Olympics, which provided ""a focal point for early investment, research, and trials,"" according to the report.   The United States, in third place, remains ""near the top,"" the report said. ",
0," Wireless providers like Verizon (VZ) and AT&T (T) are charging ahead, and want to start launching their 5G technology in select markets before the end of 2018.  ",
-1,"Despite the current state of affairs, many experts still believe the United States could come out on top in the end.   ",
-1,"""We may have lost some early battles in the war for 5G supremacy, but we haven't yet lost the war,"" Hays said.",
-1,"5G is helping make Pyeongchang the most high-tech Olympics ever   However, some obstacles remain.   ",
0,"Plus, lawmakers still need to enact some necessary legislation to make way for an infrastructure overhaul, according to the report.   ",
0, CTIA itself is lobbying for such reforms. ,
-1," ""The United States will not get a second chance to win the global 5G race,"" CTIA President Meredith Attwell Baker said in a statement. "" ... Today's research highlights the importance of policymaker action in 2018.""",
-1," The US government has indicated before that it wants to win the 5G race, and is cognizant of the threat coming from China.   ",
0,"  Last month, President Donald Trump blocked Broadcom's $117 billion bid for Qualcomm (QCOM) due to national security concerns. ",
0," The deal, which would have combined two computer chip makers, had been under investigation by the Committee on Foreign Investment in the United States, or CFIUS.   ",
-1,"The inter-agency panel, which vets deals that could give a foreign investor control of a US business, said one big concern is that a takeover would cause the United States to fall behind on the development of 5G technology, allowing China to take the lead.   ",
0,"Qualcomm, a leader on 2G and 3G wireless network technology, has been investing heavily in 5G research.  ",
-1,"Huawei made a profit last year, but says ※life was not easy§ after bans in the US and elsewhere forced it to rely too much on growth in China. ",
-1,"As it unveiled its results for 2020, market analysts warned of the risks attached to depending too much on its home market.",
-1,"The telecoms giant was banned by the US in May 2019, with stateside regulators citing national security risks due to Huawei＊s close ties with the Xi Jinping regime.",
-1,"The ban meant that Chinese equipment would not be used in the rollout of US 5G networks. Several European countries 每 such as the UK, France, Sweden Poland and Finland 每 have also imposed similar constraints.",
-1,The US has since toughened its stance against Chinese companies further. ,
-1,"The US Federal Communications Commission (FCC) moved to eject telcos China Unicom Americas, Pacific Networks and its subsidiary ComNet in March, having previously barred China Mobile from operating in the country. ",
-1,Huawei was also one of the five Chinese companies named by the FCC earlier this year as threats to national security in accordance with a 2019 law.,
-1,"As the company unveiled its results for 2020, it made no secret that being barred from the world＊s biggest market has taken its toll.",
-1,"※Life was not easy for us,§ Ken Hu, Huawei＊s chairman, told the BBC, branding the situation as ※very unfair§.",
1,"Despite the sanctions, Huawei＊s revenue stood at $136.7bn, representing a 3.8% increase. ",
1," Its net profits also increased by 3.2%, reaching $9.9bn in 2020. Huawei＊s strength in the Chinese market was a key factor behind the growth.",
1,Revenue in China grew by 15.4% in 2020 to reach $89bn. ,
1,"At the same time, revenue in America fell by 24.5% to $60.24bn. In Europe, Huawei＊s revenue dropped by 12.2% to $27.5bn.",
-1,"Market analysts have noted that while the growth in China can keep Huawei afloat for now, it could become a risk further down the line.",
-1,"※Dependence on a single region makes the company vulnerable to various risks associated with political and economic uncertainties in the region,§ analysts noted on GlobalData＊s Technology Intelligence Centre.",
-1,"※Also, lack of revenue from other geographical regions limits the company＊s ability to build a diverse customer base.§",
-1,"In 2020, Huawei diversified its supplies, and invested in research and development. It is also reportedly developing its own chip production capabilities within China, which would enable it to cushion the blow from the global shortage of chips and semiconductors.",
0, Hu called for a ※rethinking§ and a ※review§ of the globalised semiconductor supply chain.,
-1,The news comes as Beijing and Washington＊s relationship has recently taken a turn for the worse in the aftermath of the massive zero-day exploits that compromised hundreds of thousands of on-site Microsoft Exchange Servers around the globe at the beginning of March,
-1,"Even though the White House has so far refrained from publicly blaming the country behind the hacks, the Biden administration has pledged to do so in the not too distant future.",
-1,"For their part, Microsoft analysts attributed the initial hack with ※high confidence§ to Chinese state-sponsored cyberespionage group Hafnium.",
-1,"The telecoms giant was banned by the US in May 2019, with stateside regulators citing national security risks due to Huawei＊s close ties with the Xi Jinping regime. ",
-1, The ban meant that Chinese equipment would not be used in the rollout of US 5G networks.,
-1,"Several European countries 每 such as the UK, France, Sweden Poland and Finland 每 have also imposed similar constraints.",
-1,"The US has since toughened its stance against Chinese companies further. The US Federal Communications Commission (FCC) moved to eject telcos China Unicom Americas, Pacific Networks and its subsidiary ComNet in March, having previously barred China Mobile from operating in the country. ",
-1,Huawei was also one of the five Chinese companies named by the FCC earlier this year as threats to national security in accordance with a 2019 law.,
-1,"As the company unveiled its results for 2020, it made no secret that being barred from the world＊s biggest market has taken its toll.",
-1,"※Life was not easy for us,§ Ken Hu, Huawei＊s chairman, told the BBC, branding the situation as ※very unfair§.",
-1,"Market analysts have noted that while the growth in China can keep Huawei afloat for now, it could become a risk further down the line.",
-1,"※Dependence on a single region makes the company vulnerable to various risks associated with political and economic uncertainties in the region,§ analysts noted on GlobalData＊s Technology Intelligence Centre. ",
-1,"Also, lack of revenue from other geographical regions limits the company＊s ability to build a diverse customer base.§",
-1,Leading global telecommunications vendor Huawei has made headlines in recent months both for its product innovations as well as its political and legal troubles.,
-1,A range of countries have implemented or publicly pondered partial or complete bans of 5G mobile network equipment from Chinese vendors Huawei and ZTE citing equipment security concerns and potential ties to the People＊s Republic of China government (PRC).,
0,"These include Australia, Canada, New Zealand, Poland, Norway, UK and USA. ",
-1,"Further, on January 2019h the US Department of Justice filed two indictments including 23 criminal counts against various Huawei entities and employees, including CFO and daughter of the founder, Wanzhou ※Cathy§ Meng.",
-1,The charges range from corporate espionage to theft of trade secrets to bank fraud. ,
-1,The charges stem from two unrelated incidents; the first to a Huawei linked company named Skycom violating US sanctions on Iran and the other related to a 2014 lawsuit T-Mobile USA filed against Huawei＊s device subsidiaries.,
1,"Despite this negative press and legal troubles, Huawei continues to push forward with its business, announcing new products and innovations around its 5G chipsets, devices and trails with operators.",
-1,"Further, particularly on the consumer device side, Huawei continues to push marketing into countries like the US and Australia, where traditionally its smartphones have failed to capture as much market share compared to regions like Europe, Latin America or Asia.",
1,Huawei has grown rapidly over the past ten years and expanded into many vertically and horizontally integrated sectors from its beginnings in networking equipment. ,
-1,The company has grown to be the global leader in mobile networking equipment and to the number two spot in the smartphone market by shipments,
0,"Furthermore, its silicon chip manufacturing subsidiary HiSilicon is growing market share in more than just smartphones, the company also is gaining share by powering IoT devices (including security cameras), smartTVs, set top boxes and more.",
0, Huawei has built a telecom and technology empire that is now woven into normal business operations of enterprises and the daily lives of consumers in almost every market on earth.,
-1,"While governments question Huawei＊s connections to the PRC and politics spills into the telecommunications world, there is a question many have not considered, is Huawei too big to fail, or rather in this case ban?",
0,"s. In Australia, discount fixed market challenger TPG made headlines by winning licenses to become the country＊s fourth mobile network operator, a move the Australian regulator hoped would increase competition. ",
-1," However, the ban of Huawei from selling 5G equipment into Australia has halted TPG＊s ambitions.",
-1,"Prior to the ban, TPG had negotiated with Huawei to provide the LTE equipment that could be easily upgraded to 5G for its initial network buildout, however following the ban TPG has scrapped plans for any network buildout, citing the governments ban as the reason.",
-1,"While TPG will not be able to complete its network as cheaply without Huawei and ZTE, this may also just be an attempt to try an sway the ACCC＊s decision on the TPG VHA merger.",
0,"Still, the mobile network equipment sector is highly concentrated globally with over 80% of global market share being controlled by four companies (Ericsson, Nokia, Huawei and ZTE).",
0,The removal of two of the top four players only exacerbates the market concentration as operators try to negotiate terms to build out 5G.,
-1,"While the US currently only bans government organizations from procuring Huawei networking equipment, with the latest news around the indictments, many government analysts are suggesting that further bans could be possible, from expanding the ban to include all Huawei products to a full on trade embargo. ",
-1,Existing projects may not be the only thing at risk given Huawei＊s precarious situation with the US government. ,
-1," Consumers and enterprises alike wait in anticipation for the 5G era to begin, however despite 5G network rollouts beginning in markets like USA and South Korea, one major bottleneck exists, a lack of 5G capable devices.",
-1,Banning Huawei devices may only exacerbate this as there is currently no other companies that can provide a true 5G ecosystem from standalone radio systems to consumer grade 5G devices.,
0,"The company also promised a 5G smartphone sometime next quarter. Meanwhile many don＊t expect Apple to launch a 5G capable device until 2020.
Keep friends close, keep Huawei Closer",
-1,"Lastly, if the USA, Canada, UK, Australia, New Zealand and Japan are concerned with the PRC having undue access and influence to the future 5G networks of the world, banning Huawei from their domestic markets may only serve to make them even stronger elsewhere.
",
0,"With no means to compete in places like Japan or USA, Huawei can focus resources on regions like Latin America, Africa and Middle East and South East Asia, where there are already strong with LTE customers. ",
0," In order to ensure no untoward PRC influence, it may be better to keep Huawei close and work with the leading player to ensure future products are secure.",
-1,"While there are many legitimate concerns being raised by governments around the world about the security of their 5G networks, and while any company needs to follow the rule of law and abide by ethical business practices, the consequences of banning Huawei may be more significant than at first glance.",
-1,Huawei also needs to look inward at its own culture and practices to ensure that future indictments and lawsuits do not impede its progress again.,
-1,"For the time being, if the US and others remain stalwart in their 5G bans, Huawei should consider further separating its networking and handset divisions in order to keep momentum in those markets.",
-1,A range of countries have implemented or publicly pondered partial or complete bans of 5G mobile network equipment from Chinese vendors Huawei and ZTE citing equipment security concerns and potential ties to the People＊s Republic of China government (PRC).,
0,"These include Australia, Canada, New Zealand, Poland, Norway, UK and USA. ",
-1,"Further, on January 2019h the US Department of Justice filed two indictments including 23 criminal counts against various Huawei entities and employees, including CFO and daughter of the founder, Wanzhou ※Cathy§ Meng.",
-1,The charges range from corporate espionage to theft of trade secrets to bank fraud. ,
-1,The charges stem from two unrelated incidents; the first to a Huawei linked company named Skycom violating US sanctions on Iran and the other related to a 2014 lawsuit T-Mobile USA filed against Huawei＊s device subsidiaries.,
0,"Despite this negative press and legal troubles, Huawei continues to push forward with its business, announcing new products and innovations around its 5G chipsets, devices and trails with operators.",
-1," Further, particularly on the consumer device side, Huawei continues to push marketing into countries like the US and Australia, where traditionally its smartphones have failed to capture as much market share compared to regions like Europe, Latin America or Asia.",
1,Huawei has grown rapidly over the past ten years and expanded into many vertically and horizontally integrated sectors from its beginnings in networking equipment. ,
1,The company has grown to be the global leader in mobile networking equipment and to the number two spot in the smartphone market by shipments.                  ,
1,"Furthermore, its silicon chip manufacturing subsidiary HiSilicon is growing market share in more than just smartphones, the company also is gaining share by powering IoT devices (including security cameras), smartTVs, set top boxes and more.",
1," Huawei has built a telecom and technology empire that is now woven into normal business operations of enterprises and the daily lives of consumers in almost every market on earth.
",
-1,"While governments question Huawei＊s connections to the PRC and politics spills into the telecommunications world, there is a question many have not considered, is Huawei too big to fail, or rather in this case ban?",
-1,The impact of bans on Chinese equipment is already being felt in some markets. ,
-1,"However, the ban of Huawei from selling 5G equipment into Australia has halted TPG＊s ambitions.",
-1,"While TPG will not be able to complete its network as cheaply without Huawei and ZTE, this may also just be an attempt to try an sway the ACCC＊s decision on the TPG VHA merger.",
0,"Renesas Electronics, a key supplier of semiconductors to the automotive sector, will take longer than expected to fully restore chipmaking production at a fire-damaged plant in Japan.",
1,Renesas said on Monday that production capacity at the N3 Building at its Naka Factory has recovered to 88%. ,
0,"It expects to reach 100% capacity by ※mid-June§ following the installation of new CMP equipment, machines used to remove unevenness on wafer surfaces.",
0,The Tokyo-headquartered company had previously aimed to return to full capacity by the end of May. In March an electrical failure caused a fire that destroyed 23 machines and impeded the production of 300mm chips.,
-1,"This compounded pressure on the automotive sector, which has faced idle production lines due to a shortage of semiconductors.",
0,It comes as about 20 Japanese companies are reportedly preparing to work with Taiwan Semiconductor Manufacturing Company (TSMC) to develop chipmaking technology in Japan.,
0,". Around half of this cost will be borne by TSMC, the world＊s largest contract chipmaker. ",
0,"The project will include a research facility aimed at keeping Japan＊s semiconductor firms competitive in the next wave of chips powering artificial intelligence, data centres and 5G solutions.",
-1,"Foundries in Taiwan, South Korea and the US dominate the chipmaking industry, while China is investing billions to become less dependent on imports.",
-1,A global shortage of semiconductors used to power electronics ranging from games consoles to car systems has underscored the importance of chips to the global economy.,
-1,"Manufacturers have pledged tens of billions to expand chipmaking capacity, but many of these are unlikely to be completed this calendar year.",
-1,On Monday Intel CEO Pat Gelsinger once again warned that the shortage could last into 2022 and possibly 2023.,
-1,"※But while the industry has taken steps to address near term constraints it could still take a couple of years for the ecosystem to address shortages of foundry capacity, substrates and components,",
0," he told a virtual session of the Computex trade show in Taipai, one of this year＊s most notable B2B tech events.",
0,"There is a consensus among leaders from chipmaking companies such as Intel, Nvidia, TSMC and others that demand will outpace supply until at least 2022.",
0,Chinese President Xi Jinping said in a national address on Friday that the country should accelerate its efforts in becoming self-reliant when it comes to science and technology.,
0,"At an annual conference consisting of the country＊s top scientists, Xi emphasised that China＊s scientific and technological independence should be seen as a ※strategic goal for national development.§",
0,"※The scientific and technological development must target the global science and technology frontiers, serve the main economic battlefields, strive to fulfil the significant needs of the country and benefit people＊s life and health,§ he said.",
0,"Xi also reiterated the country＊s goal of becoming a global leader in science and technology, saying that the Party Central Committee ※firmly grasps the strategic goal of building a world power in science and technology and embraces the opportunities for global technological development as a core mission.§",
0,The speech comes months after the government pledged it would invest in major national scientific and technological projects to boost the country＊s self-reliance as part of its five-year plan.,
0,"Previously, China indicated its aim to supply 75% of its semiconductor demands with domestically manufactured chips by 2025. By 2035, the country wants to be fully self-sufficient in the semiconductor market.",
0,"According to GlobalData＊s thematic research, China has announced a $1.4tn state program to support R&D in key enabling technologies over the next five years. These include semiconductors, artificial intelligence (AI), robotics, 5G and 6G, data centres and cloud, quantum computing technologies, and low-earth orbit satellites.",
-1,"This endeavour has undoubtedly been intensified by the continuing trade war with the US. Amid the tensions between Washington and Beijing, many Chinese companies have been banned from doing business with US corporations.",
-1,"In this process, the US semiconductor industry is likely to shrink as China pushes forward with its domestic chipmaking abilities. ",
1,"The country has already made significant progress in 28nm and 14nm chip technology, a domain in which China aims to achieve parity with the US by the end of this decade.",
0,"In his speech on Friday, Xi also urged researchers to spend more time in labs and less time on events 每 a gesture that was broadly welcomed among the scientific community.",
0,"The President said that scholars ought to be freed from ※unnecessary distractions, such as meaningless functions, events and administrative paperwork,§ saying that this was a necessary condition for China to become a technology superpower.",
0,Xi＊s call for the country＊s top scientists to focus on their own disciplines and avoid too many external responsibilities can be read as a criticism of the country＊s bureaucratic distractions faced by many of China＊s top scientists.,
0,"Systems SpotlightRichard Ball It＊s not just a chipset＃ Rockwell has full system solution for GSM  At CeBIT last week, Rockwell Semiconductor Systems unveiled a chipset for GSM mobile phones.",
0,"On the face of it, Rockwell＊s announcement seems run of the mill, somewhat behind the times even.",
0," What we have is a full system solution for GSM. We＊re not just talking about the chipset, said Alex Katouzian, senior product manager.   ",
0,"We can do the entire PCB layout design, system integration, testing and make prototypes, said Katouzian. T",
0, The company will even assist its customer through operator and type approval. ,
0,"For a start, the Infineon deal aims to provide India with something it wants 每 a growing source of varied ICs made on inexpensive, mature process technologies, to go into a vast range of electronics products, again made for inexpensiveness rather than for being leading edge, which Indians are expected to want to buy in huge volume.",
-1,"Huge means $350bn worth in 2015 using $35bn worth of ICs.In China, the semiconductor strategy has left its local equipment industry having to buy in over 95 per cent of the value of its finished goods in the shape of foreign components, mostly ICs. ",
-1,"Which is why China＊s huge production of electronic goods is only marginally, if at all, profitable. Intel＊s China fab will help, in that China＊s PC industry will be able to buy locally-made chip-sets, but Intel＊s China fab won＊t help provide ICs for much else.",
-1,"By contrast the Indian government＊s strategy will allow its fast-growing, broad-based local equipment industry to use locally sourced components, significantly adding to the local value-added of Indian electronics equipment manufacturing, and avoiding the cost of buying foreign components. ",
0," Moroever its strategy is aimed at gaining a 5 per cent share of the world semiconductor market ※in a few years§ according to Dr Deven Verma, founder, chairman and acting CEO of the Hindustan Semiconudctor Manufacturing Corporation, Infineon＊s partner in Fab City.",
-1,China＊s share of the world semiconductor market is less than 1 per cent.,
-1," For some strange reason, for such a large country, China still has a lack of self-confidence which makes it go for prestige projects rather than useful projects.",
-1," China may think it prestigious to have an Intel fab, but India will get far more benefit from having Infineon technology in its Indian fabs.",
0,"IBM opens 300mm chip facilityNews from E-InSiteIBM has opened its 300mm chip facility in East Fishkill, New York. ",
0,"The fab will use various advanced process technologies including copper interconnects, low-k dielectrics and silicon-on-insulator (SOI)-based transistors.",
0,The company said work on prototype customer designs has begun and the facility is on-schedule to begin volume manufacturing later this year. ,
0,"The facility is expected to provide a boost to IBM＊s Microelectronics group, which now intends to offer customers foundry services in addition to IBM＊s traditional custom and standard chip output.",
0,"※Technology continues to be one of our cornerstones in delivering value to our customers,§ said Samuel J. Palmisano, IBM president and CEO, in a statement. ",
0,We are reinvigorating our microelectronics business and are confident that we have the right formula of technology and expertise with a business that is focused on the strategic areas that play to our strengths.§,
0,"IBM said the 300mm facility would also play a major role in the ongoing collaboration between IBM, the state of New York and major New York universities, aimed at establishing the region as a center for high-tech talent, investment and innovation.  ",
0,Hoff invented the microprocessor to drive a calculator for the Japanese calculator company Busicom.,
0," Hoff＊s idea was a radical departure from Busicom＊s idea for a 12 chip chip-set to drive the calculator, and Busicom didn＊t, initially,?like Hoff＊s idea which involved four chips.",
0,"The Japanese engineers already had a lot of work invested§, recalls Hoff, ※they didn＊t want to change the design at a late date, but Bob Noyce was very encouraging he said: ＆It＊s good to have an insurance policy 每 why not pursue it?'§",
0,"※In September 1969 Intel hired Stan Mazor,§ continues Hoff, ※we hit it off pretty well and worked together quite effectively. ",
0,June sales of $24.7m were down on May＊s $25bn.,
0,"Invecas was founded by the former managing director of AMD India, Dasaradha R Gude.",
0,"Sonics＊ development toolkit adds speed to system-on-chip designRichard BallIntellectual property (IP) developer, Sonics has announced a development toolkit whichit claims will speed up system-on-chip (SOC) design.",
0,"Called FastForward, the system claims to automate and speed up SOC design by providinga communications backplane to link blocks of IP.",
0," ※People are not getting these complex chips done fast enough,§ said JamesFleury, v-p of marketing and sales.",
-1,"All these initiatives to solve IP reuse are notworking.§  Creating the major problems in complex chip designs is the microprocessor bus, Fleurytold Electronics Weekly.",
0, The choice of processor bus is usually fixed by the choice of processor.,
0,"For example,the AMBA bus is chosen to work with ARMprocessors.",
0, The company has designed a ＆silicon backplane＊ which it says can replaceexisting bus architectures. ,
0,"The backplane provides all the communications between IP, suchas processors, memory and peripherals, including data, control and test communications. ",
0,The backplane＊s performance can be configured by the designer to meet the systemrequirements.,
0,Sonics has also opened its European headquarters in France. ,
0,"European companieshave rapidly moved to the forefront of SOC design,§ said Grant Pierce, CEOof Sonics.",
0,Pierce cited initiatives such as Scotland＊s Alba Centre and Sweden＊s nationalSOC research programme as examples of Europe＊s leading position. ,
0,"Infineon and Philips make chip gains this yearDavid MannersOn the back of an 8 per cent increase in electronic systems sales this year, the semiconductor industry is expected to show 14 per cent growth, with Infineon Technologies and Philips Semiconductors projected to achieve huge revenue gains 每 up 34.6 per cent and 28.5 per cent respectively 每 according to the analysts iSuppli.",
0," After Intel at No.1, and Samsung at No.2, in the top ten semiconductor league, comes a new No.3 每 Renesas Technologies, the Hitachi/Mitsubishi collaboration. ",
0,"Toshiba comes in at No.4, followed by Texas Instruments, Infineon, STMicroelectronics, NEC, Philips and Motorola. ",
0," A big riser was Sharp, with 35 per cent revenue growth and a jump from No.20 to No.14 in the league table. Other chip suppliers with 20 per cent plus growth are Sony, Hynix, Qualcomm and Analog Devices.",
0,IBM＊s semiconductor revenues shrank from $2.8bn to $2.5bn and Fujitsu＊s from $3.2bn to $2.7bn. ,
0,"Agere Systems and nVidia also saw reduced revenues. AMD is down to No.22 in the league table, and National Semiconductor is not in the top 25.iSuppli expects the PC industry to rise this year with 11.4 per cent increase in units and 12.1 per cent increase in dollars.",
0,gere Systems and nVidia also saw reduced revenues.,
0,"AMD is down to No.22 in the league table, and National Semiconductor is not in the top 25.iSuppli expects the PC industry to rise this year with 11.4 per cent increase in units and 12.1 per cent increase in dollars. ",
0,Next year it expects the PC market to grow 14.3 per cent in units and 14.8 per cent in dollars and to continue to grow revenues at 11 per cent CAGR through to 2007. ,
0,"Complex rack-based boards frequently use distributed power, with  a board-edge converter producing an intermediate voltage which is  bussed across the board to local converters, called point-of-load  (POL) converters, which supply precisely-regulated voltages where  they are needed.To increase reliability, chips have been introduced to monitor  and manage POL output voltages.",
0,"For example, Power-One＊s Z-One architecture includes the ZM7100  family of secondary side chips which monitor, set and sequence POL  output voltages from programmable parameters stored on-chip.",
0,"Potentia＊s PS-2406 is similar in concept, but includes a  proprietary isolated serial link to the firm＊s PS-1005, or PS-1006,  primary side controller.",
0,".Primary side monitoring ※is something designers usually have to  do themselves? and finding a solution to the problem is not a  trivial task,§ Potentia v-p business development Ian McGill told  Electronics Weekly.",
0,"The PS-1000 series devices continuously monitors primary input  voltage, current and fuse status and transmits this information to  the secondary-side controller through the serial link 每 called  PI-Link and isolated through a small signal transformer to provide  galvanic safety isolation",
0,"The secondary side controller makes this primary information  available to any host CPU through an I2C bus, along with  information from the secondary side.※",
0,"※The PS-1005 and PS1006 are easily configured with under  voltage, over voltage and over current detection thresholds, which  are used to shutdown the card under adverse circuit conditions,§  said Potentia.",
0,"※Brownout detection is also provided by the  ICs.§Should a POL output voltage rise too far, and the POL not  respond to a shut-down command from the secondary side controller,  the chip set can shut-down the primary DC-DC converter through an  intra-chipset opto-isolator.",
